title,key
Clarify requeriments and behavior of HTML friendly markup feature,MYFACES-3876
"Unhandled attribute ""for"" for custom converter",MYFACES-3875
Component property class is not writable,MYFACES-3874
Problems while using javax.faces.view.ViewScoped for dynamic css generation,MYFACES-3873
jsf.js Broken when post multipart form in IE 8 and lower version,MYFACES-3872
Problems while loading resources of richfaces 5,MYFACES-3871
"Attribute <jsf:element elementName=""...""> is not working as expected",MYFACES-3870
"Ids used by c:if, c:forEach and other facelet tags requires to be unique per facelet",MYFACES-3869
Passthrough element ignores passthrough attributes,MYFACES-3868
SectionUniqueIdCounter.startUniqueIdSection(String base) does not generate prefix correctly,MYFACES-3867
"Unexpected result when using ""http://xmlns.jcp.org/jsf"" namespace",MYFACES-3866
"enctype=""multipart/form-data not working",MYFACES-3865
myfaces-core-assembly-2.1.14 source debug issue,MYFACES-3864
Possible performance enchanchment in postback lifecycle processing,MYFACES-3863
Set mock InitialContextFactory for junit testing with myfaces impl test,MYFACES-3862
impl-test module using unpack plugin does not allow generate site,MYFACES-3861
UIViewRoot.restoreViewScopeState(...) is not being called from DefaultFaceletsStateManagementStrategy,MYFACES-3860
Allow use the flowId as a nodeId inside the same flow,MYFACES-3859
Faces Flow startNode is not defined by default for xml non empty files ending with -flow.xml,MYFACES-3858
Unbalanced pushComponentToEL/popComponentFromEL in processUpdates,MYFACES-3857
myfaces-bundle OSGI imports/exports,MYFACES-3856
Make the Facelets State Management accessible,MYFACES-3855
oam-compress-spaces remove carriage return / line feed in CDATA sections,MYFACES-3854
ui:include not working inside c:forEach,MYFACES-3853
Composite Component not rendering,MYFACES-3852
replace listener-config,MYFACES-3851
html EL expression inside markup enables escape on static text in facelets jspx mode,MYFACES-3850
"Create new module for JUnit Mock Testing using MyFaces Core, MyFaces Test and CDI",MYFACES-3849
FunctionMapper not found when using a function inside value of f:setPropertyActionListener,MYFACES-3848
HtmlStylesheetRenderer doesn't ignore additional link parameters when checking for the resource,MYFACES-3847
Implement temporal resourcehandler cache for JSF 2.2 contracts,MYFACES-3846
Invalid modification of facesConfig.getFacesFlowDefinitions() collection when implicit flow definition is derived,MYFACES-3845
move StartupServletContextListener config to web-fragment.xml,MYFACES-3844
Download page must not link to snapshots / nightly builds,MYFACES-3843
Download page hash and sig links don't work,MYFACES-3842
<h:inputTextArea> removes leading newline,MYFACES-3841
UIViewRoot uses different id while saving and restoring states.,MYFACES-3840
Relative implicit link not found when it reference parent nodes.,MYFACES-3839
LegacyUserTagHandler should implement ComponentContainerHandler,MYFACES-3838
ui:debug renders an &amp; but it should be & because the markup is inside a CDATA section,MYFACES-3837
f:ajax disabled=false in commandButton with onclick prevents form submission,MYFACES-3836
ViewState gets truncated on chrome with richfaces fileupload component,MYFACES-3835
Restore org.apache.myfaces.config.impl.digester.elements.FacesConfig to avoid tomee integration to fail,MYFACES-3834
Two different ajax listener for two different divs,MYFACES-3833
disableClientWindow is not fully implemented,MYFACES-3832
"CacheELFaceletCacheImpl is not storing the compiled template (only when ""alwaysRecompile"" is enabled)",MYFACES-3831
Component created using @FacesComponent with createTag=true and @ResourceDependency makes initialization fail,MYFACES-3830
alwaysRecompile logged as wrong value for org.apache.myfaces.CACHE_EL_EXPRESSIONS on startup,MYFACES-3829
[perf] Do not store the namespace into state for dynamic components,MYFACES-3828
Replace .xsd with the ones from geronimo or written from scratch,MYFACES-3827
Add junit test case for MyFaces and CDI,MYFACES-3826
[perf] Cache EL expressions using an indirection for ui:param and user tag attributes,MYFACES-3825
@FlowScope with no defining documentId set cannot found active flow with explicit documentId,MYFACES-3824
[perf] use a preinitialized table of unique ids for UIViewRoot.createUniqueId(...),MYFACES-3823
General cleanup and remove unused web config params,MYFACES-3822
Implement UIData.setDataModel(...),MYFACES-3821
UIInput.setSubmittedValue() cause recursive call when calling getSubmittedValue() on Debug,MYFACES-3820
Allow override resource components using a tag handler,MYFACES-3819
Unify behavior of composite component renderer,MYFACES-3818
" ajax redirect/navigation loosing state information when changes are executed with redirect/navigation",MYFACES-3817
missing window-handling for initial requests,MYFACES-3816
Lazy instantiation of Renderer classes,MYFACES-3815
Allow ServiceProviderFinder to be initialized at startup,MYFACES-3814
Cleanup org.apache.myfaces.config.impl.digester.elements package,MYFACES-3813
Cleanup Facelets Initialization Code and decouple facelets taglibrary config parsing,MYFACES-3812
Fix c:forEach behavior once for all,MYFACES-3811
Add compatibility mode for facelets 1.1.x behavior,MYFACES-3810
"Add http://java.sun.com/jstl/core as a valid namespace for ""c"" jstl library in facelets",MYFACES-3809
"Add http://java.sun.com/jstl/core as a valid namespace for ""c"" jstl library in facelets",MYFACES-3807
Destroy ViewScope beans when view is discarded from view state.,MYFACES-3806
check handling of serializable converters and validators,MYFACES-3805
Use the same key in server side state saving for ajax requests,MYFACES-3804
Success messages (FacesMessage),MYFACES-3803
CDI FlowBuilderFactoryBean declares javax.faces.bean.ApplicationScoped (JSF managed bean annotation),MYFACES-3802
Passthrough attributes does not require URI encoding like in writeURIAttribute,MYFACES-3801
HtmlLinkRendererBase encodes url using encodeResourceURL instead encodeActionURL,MYFACES-3800
ProcessError in _AjaxResponse ignores errorName in IE8,MYFACES-3799
protected-view handling is broken,MYFACES-3798
cdi support for converters and validators,MYFACES-3797
'style' attribute updates do not show any visible changes in IE 7/8,MYFACES-3796
ErrorPageWriter cause memory leak in visitedFacetCount map,MYFACES-3795
My Faces 1.1.8 Supports Webpshere application server 8.5 ?,MYFACES-3794
re-visit HtmlResponseWriterImpl#flush,MYFACES-3793
ConcurrentModificationException in org.apache.myfaces.config.ManagedBeanDestroyer - when using TomcatAnnotationLifecycleProvider,MYFACES-3792
[perf] reuse _SelectItemsIterator in UISelectOne.validateValue,MYFACES-3791
DISABLE_BEAN_VALIDATOR  vs. DISABLE_DEFAULT_BEAN_VALIDATOR,MYFACES-3790
Change default refresh period for facelets from 2 to 0 sec (=always refresh),MYFACES-3789
Improve log message in RendererUtils.getClientId with component location,MYFACES-3788
Make WRAP_SCRIPT_CONTENT_WITH_XML_COMMENT_TAG=false default,MYFACES-3787
Web Container injection support should be provided for additional lifecycle artifacts (not just managed beans),MYFACES-3786
RendererWrapper logic (@ListenerFor and @ResourceDependency),MYFACES-3785
Add EL 3 ELResolvers when they are available,MYFACES-3784
Use tree visiting to pss algorithm in 2.2.x,MYFACES-3783
Random JSF error: no saved view state could be found,MYFACES-3782
f:view tag must be processed when view metadata is created,MYFACES-3781
_ComponentAttributesMap return null when no property descriptor is available and null value is passed to map,MYFACES-3780
Mixed mode(Server+client) for state saving,MYFACES-3779
[perf] cache url and request path for default Resource implementations,MYFACES-3778
[perf] minimize FacesContext.getCurrentInstance() in some new points,MYFACES-3777
[perf] cache FacesContext at ClientBehaviorBase level,MYFACES-3776
[perf] optional early flush,MYFACES-3775
[perf] use facetName as a hint when try to find a component on refresh view algorithm,MYFACES-3774
ui:repeat with offset and size does not behave as expected,MYFACES-3773
SessionScoped beans are not synchronizing between tomcat 6 cluster,MYFACES-3772
h:commandButton renderer now can have children,MYFACES-3771
Implement <f:resetValues> tag and <f:ajax resetValues=true ... >,MYFACES-3770
Support method invoking on parent composite components,MYFACES-3769
FacesMessage Severity ordinal values are not consistent with Mojarra RI,MYFACES-3768
"inputText inside container not initially rendered, is not updated after beeing showed using immediate=true ",MYFACES-3767
javax.faces.model.SelectItem should implement equals and hashCode,MYFACES-3766
Implement FlowHandler.clientWindowTransition(FacesContext context),MYFACES-3765
Implement FlowHandler.getLastDisplayedViewId(FacesContext context) logic,MYFACES-3764
Navigation with <from-action> and <if> case should match both,MYFACES-3763
HtmlRenderKitImpl.getComponentFamilies() returns an empty set,MYFACES-3762
Implement html5 doctype on facelets compiler,MYFACES-3761
ClientBehaviorRenderer is added multiple times in FacesConfigurator,MYFACES-3760
Implement @FaceletsResourceResolver annotation,MYFACES-3759
Check for responseComplete or renderResponse only if a phase listeners is used,MYFACES-3758
Implement passthrough attributes using p:<attributeName> ,MYFACES-3757
@FacesComponent and @FacesValidator value are now optional,MYFACES-3756
Show detail message on title of tooltip when showDetail is set or is available for h:message or h:messages,MYFACES-3755
Update PartialViewContext and PartialResponseWriter to new spec,MYFACES-3754
CompositeComponentELResolver map containsKey() should take into account default values,MYFACES-3753
Flash.setKeepMessages(true) does not work with immediate-Commandbutton,MYFACES-3752
Log exception on submitForm in Javascript,MYFACES-3751
Allow to reference composite components directly from facelets taglib file using <resource-id> ,MYFACES-3750
columnClasses not working correctly in DataTable Component,MYFACES-3749
Bug in check for required attribute at Composite Components,MYFACES-3748
Implement new JSF 2.2 ViewScope specification,MYFACES-3747
Cache resolved value of javax.faces.VALIDATE_EMPTY_FIELDS,MYFACES-3746
No need to set FACELET_CONTEXT_KEY in DefaultFaceletContext constructor,MYFACES-3745
Vertical tab character (\u000B) destroys AJAX-response,MYFACES-3744
<redirect><view-param>...  has been renamed to <redirect><redirect-param> in navigation case,MYFACES-3743
Implement @FlowDefinition annotation,MYFACES-3742
Implement CDI Flow Scope,MYFACES-3741
"ResourceResolver ""this"" identifier applies for contracts too in JSF 2.2",MYFACES-3740
@ResourceDependency annotation + JSF 1.2 state saving + c:if (dynamic section) creates components on each click (UIViewRoot grows),MYFACES-3739
Add media attribute to h:outputStylesheet,MYFACES-3738
Remove _Html*.class from myface api.jar,MYFACES-3737
Skip logging the stacktrace when resource loading fails with ClientAbortExpcetion,MYFACES-3736
NullPointerException in CompositeMetadataTargetImpl.<init>,MYFACES-3735
"Implement @FacesComponent createTag, namespace and tagName attributes",MYFACES-3734
Implement vdl.createComponent(...),MYFACES-3733
apache rat failing on DEPENDENCIES and META-INF/services/javax.servlet.ServletContainerInitializer,MYFACES-3732
HTMLEncoder.encodeURIAtributte re-escapes already percent-encoded string,MYFACES-3731
Implement ViewDeclarationLanguageWrapper,MYFACES-3730
Implement resource library contracts specification,MYFACES-3729
"""javax.faces.partial.execute=@none"" still process ""javax.faces.source"" component",MYFACES-3728
ConversationManager.hasConversationContext buggy,MYFACES-3727
root context induces wrong urls,MYFACES-3726
JSF 2.2: Custom webapp resources dir with javax.faces.WEBAPP_RESOURCES_DIRECTORY,MYFACES-3725
"MyFaces 2.x : HtmlSelectManyListbox does not work, if value points Hibernate-managed collection (i.e. PersistentBag)",MYFACES-3724
JSF 2.2: Support parameter javax.faces.SERIALIZE_SERVER_STATE,MYFACES-3723
Cache for ResourceHandlerImpl.isResourceRequest seams not to work in 'none resource requests',MYFACES-3722
Override of uniqueIdCounter for UIViewRoot in restoreView cause component duplicate id exception,MYFACES-3721
[restoreView/restoreState] java.lang.ClassCastException: java.util.HashMap cannot be cast to javax.faces.convert.Converter,MYFACES-3720
Executing action of a disabled Button,MYFACES-3719
Replace http://java.sun.com/jsf with http://xmlns.jcp.org/jsf,MYFACES-3718
"Implement ""role"" attribute in related components and renderers",MYFACES-3717
Implement h:inputFile,MYFACES-3716
Remove unnecessary parameters or features from earlier versions in MyFaces 2.2,MYFACES-3715
"Implement stateless mode using f:view ""transient"" attribute",MYFACES-3714
[perf] use getFacetCount() when possible and avoid create iterator instances,MYFACES-3713
"[perf] UILeaf.setId() does not require the valid id check, because it is always generated by facelets",MYFACES-3712
Add alwaysRecompile mode for EL Expression Cache Mode,MYFACES-3711
Create SelectItemsIterator only once in UISelectOne.validateValue(),MYFACES-3710
metadata - component with duplicate id,MYFACES-3709
NPE when no title using primefaces mobile,MYFACES-3708
